Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2003-09-29 00:00:00+08:00,0.5176544785499573,0.5237446316134488,0.5054742479260436,0.5176544785499573,38709431,0.0,0.0
2003-10-30 00:00:00+08:00,0.6150952472179594,0.6211853623390198,0.5968251661155118,0.6211853623390198,100167600,0.0,0.0
2003-11-27 00:00:00+08:00,0.5602846644439624,0.5663747787475586,0.5541948521525929,0.5663747787475586,42004300,0.0,0.0
2003-12-30 00:00:00+08:00,0.7673466003226931,0.8221571526704674,0.7673466003226931,0.8038870692253113,210044770,0.0,0.0
2004-01-29 00:00:00+08:00,0.7368963775622424,0.7673463821411133,0.7368963775622424,0.7673463821411133,116903800,0.0,0.0
2004-02-26 00:00:00+08:00,0.7734366446131455,0.7856168746948242,0.7612567165437303,0.7856168746948242,127110799,0.0,0.0
2004-03-30 00:00:00+08:00,0.6820859161126314,0.700355994357938,0.6759957641924375,0.6942658424377441,172494787,0.0,0.0
2004-04-29 00:00:00+08:00,0.6516356153240599,0.6638155417574714,0.6333655369163034,0.6577256917953491,171506400,0.0,0.0
2004-05-28 00:00:00+08:00,0.7210210664616549,0.7396680826256998,0.7148053430331124,0.7272368669509888,203535386,0.0,0.0
2004-06-29 00:00:00+08:00,0.7148054653728915,0.7148054653728915,0.6899426444642122,0.7023738622665405,117124280,0.0,0.0
2004-07-29 00:00:00+08:00,0.7458837913437892,0.7520995140075684,0.7396679916192282,0.7520995140075684,111194707,0.0,0.0
2004-08-30 00:00:00+08:00,0.7458838708937205,0.7583150863647461,0.7458838708937205,0.7583150863647461,82165200,0.0,0.0
2004-09-29 00:00:00+08:00,0.7805556654930115,0.7805556654930115,0.7805556654930115,0.7805556654930115,0,0.0,0.0
2004-10-28 00:00:00+08:00,0.7553762793540955,0.7679656993117906,0.7490813742715087,0.7553762793540955,132740400,0.0,0.0
2004-11-29 00:00:00+08:00,0.8246188772759557,0.8372086869635462,0.8246188772759557,0.830913782119751,101110737,0.0,0.0
2004-12-30 00:00:00+08:00,0.8120293976061375,0.8120293976061375,0.7868502483462554,0.7931447625160217,80626000,0.0,0.0
2005-01-28 00:00:00+08:00,0.7805556654930115,0.78685057246319,0.7679659295941734,0.7805556654930115,30973670,0.0,0.0
2005-02-25 00:00:00+08:00,0.8372088585134944,0.8812723429925574,0.8309139523798288,0.8686829209327698,309341866,0.0,0.0
2005-03-30 00:00:00+08:00,0.7805553439690546,0.7994396668932225,0.7742605176333406,0.7931447625160217,140874500,0.0,0.0
2005-04-28 00:00:00+08:00,0.7805556477438026,0.7868505545708401,0.7679659121312451,0.7742608189582825,90301640,0.0,0.0
2005-05-30 00:00:00+08:00,0.7430566489045723,0.7495180368423462,0.7365951808603276,0.7495180368423462,116971400,0.0,0.0
2005-06-29 00:00:00+08:00,0.7882861495018004,0.794747618410475,0.7818250010190522,0.7882861495018005,191044231,0.0,0.0
2005-07-28 00:00:00+08:00,0.8722835853814923,0.8787450520818126,0.8464381191124818,0.8593610525131226,338555604,0.0,0.0
2005-08-30 00:00:00+08:00,0.891668200492859,0.8981292687993385,0.8787453429215735,0.8916682004928589,103330897,0.0,0.0
2005-09-29 00:00:00+08:00,0.8818869892163106,0.9210821284915852,0.8818869892163106,0.9080169200897217,262547538,0.0,0.0
2005-10-28 00:00:00+08:00,0.8165623845260588,0.8165623845260588,0.7904323681361017,0.8034972548484802,155971400,0.0,0.0
2005-11-29 00:00:00+08:00,0.9276145361288097,0.9276145361288097,0.9014846085110341,0.9145494103431702,132095600,0.0,0.0
2005-12-29 00:00:00+08:00,1.032134707558995,1.0386673128383273,1.019069901942328,1.025602102279663,80732600,0.0,0.0
2006-01-26 00:00:00+08:00,1.175849437713623,1.175849437713623,1.156252032122859,1.175849437713623,80861448,0.0,0.0
2006-02-27 00:00:00+08:00,1.2477067118077356,1.2803692437532728,1.2215767834373599,1.2346419095993042,339591902,0.0,0.0
2006-03-30 00:00:00+08:00,1.1758495295849067,1.2085120637610447,1.1758495295849067,1.1889146566390991,177308418,0.0,0.0
2006-04-27 00:00:00+08:00,1.3326293556035498,1.3326293556035498,1.2803694110461437,1.2934346199035645,172472300,0.0,0.0
2006-05-29 00:00:00+08:00,1.2085120716998188,1.2346420020263174,1.2085120716998188,1.2281094789505005,147917900,0.0,0.0
2006-06-29 00:00:00+08:00,1.1466852271040153,1.1533520276294364,1.1266849908339893,1.140018343925476,114423400,0.0,0.0
2006-07-28 00:00:00+08:00,1.1653523994638166,1.1733525621277043,1.1600188750347522,1.1706860065460205,77120206,0.0,0.0
2006-08-30 00:00:00+08:00,1.2293533727037491,1.2400204215839294,1.224020178876217,1.2320202589035034,150880600,0.0,0.0
2006-09-28 00:00:00+08:00,1.290586593949877,1.3067189909591732,1.282520395445229,1.2878979444503784,97801600,0.0,0.0
2006-10-27 00:00:00+08:00,1.4196447870896214,1.4250222502987975,1.3739365164823176,1.3820027112960815,155527625,0.0,0.0
2006-11-29 00:00:00+08:00,1.5513918709467918,1.6024777682041196,1.5513918709467918,1.5971001386642456,249270892,0.0,0.0
2006-12-28 00:00:00+08:00,1.8821047495209737,1.9331904822468482,1.860594730472785,1.9251242876052856,215537387,0.0,0.0
2007-01-30 00:00:00+08:00,1.7476693933937912,1.7906886117870673,1.7476693933937912,1.777245283126831,113891830,0.0,0.0
2007-02-27 00:00:00+08:00,1.8014433021150076,1.8041320339094622,1.7154042180338687,1.73960280418396,213263700,0.0,0.0
2007-03-29 00:00:00+08:00,1.7476689536564358,1.8014432547914803,1.742291323538092,1.7853108644485474,169389892,0.0,0.0
2007-04-27 00:00:00+08:00,1.892860293174927,1.892860293174927,1.8498407372693433,1.8713507652282715,111445558,0.0,0.0
2007-05-30 00:00:00+08:00,2.1348449138729992,2.1724869958971484,2.0945140997992167,2.145599842071533,233113110,0.0,0.0
2007-06-28 00:00:00+08:00,2.41861735902225,2.4322354146199507,2.3614201072810173,2.383209705352783,257657091,0.0,0.0
2007-07-30 00:00:00+08:00,2.206172242590003,2.2551979735108425,2.206172242590003,2.2361323833465576,205580603,0.0,0.0
2007-08-30 00:00:00+08:00,2.315118014144165,2.32873640804126,2.2851577164075745,2.3042232990264893,270691219,0.0,0.0
2007-09-27 00:00:00+08:00,2.619665211446799,2.630626025823061,2.5484189837490905,2.6114444732666016,345578134,0.0,0.0
2007-10-30 00:00:00+08:00,3.178672385483478,3.282801380501968,3.173192233908985,3.2608797550201416,331134482,0.0,0.0
2007-11-29 00:00:00+08:00,3.1786716598909535,3.255398520610801,3.1293475891560676,3.167711019515991,419613317,0.0,0.0
2007-12-28 00:00:00+08:00,3.299242761171529,3.3156842346142197,3.1896336176761393,3.211555242538452,186577053,0.0,0.0
2008-01-30 00:00:00+08:00,2.2395939773306743,2.4662111854923747,2.2395939773306743,2.2798755168914795,244785486,0.0,0.0
2008-02-28 00:00:00+08:00,2.411406380959388,2.5073147977624,2.403185644959362,2.471691608428955,333270070,0.0,0.0
2008-03-28 00:00:00+08:00,1.8030745345149668,1.8962421999890149,1.7811527408660122,1.8770606517791748,272626053,0.0,0.0
2008-04-29 00:00:00+08:00,2.3231711119728153,2.3231711119728153,2.2058890420905066,2.2524728775024414,166405366,0.0,0.0
2008-05-29 00:00:00+08:00,1.9921508718919874,2.0770983213604555,1.9811900586163,2.041475296020508,413225872,0.0,0.0
2008-06-27 00:00:00+08:00,2.1484466326267477,2.1484466326267477,2.0144299586834182,2.0478644371032715,285280902,0.0,0.0
2008-07-30 00:00:00+08:00,2.3125531673431396,2.3125531673431396,2.3125531673431396,2.3125531673431396,0,0.0,0.0
2008-08-28 00:00:00+08:00,2.201105274848078,2.2094639346119784,2.0729393311821336,2.1119465827941895,250639537,0.0,0.0
2008-09-29 00:00:00+08:00,1.643237894638424,1.8171091539130915,1.6239187501234171,1.6491175889968872,256006483,0.0,0.0
2008-10-30 00:00:00+08:00,1.1619421514840103,1.4419283866882324,1.1619421514840103,1.4419283866882324,432845088,0.0,0.0
2008-11-27 00:00:00+08:00,1.346732885578416,1.4699266071128063,1.346732885578416,1.3971301317214966,277474704,0.0,0.0
2008-12-30 00:00:00+08:00,1.3159339486744577,1.338332999802998,1.2907351137823713,1.3075343370437622,132655159,0.0,0.0
2009-01-29 00:00:00+08:00,1.1479429701717951,1.2543374004344643,1.1479429701717951,1.2123397588729858,244776043,0.0,0.0
2009-02-26 00:00:00+08:00,1.198340055533453,1.198340055533453,1.1367430605544062,1.145142674446106,205319918,0.0,0.0
2009-03-30 00:00:00+08:00,1.3971301313201159,1.405529744658247,1.3075346028335315,1.3131344318389893,276392979,0.0,0.0
2009-04-29 00:00:00+08:00,1.6183197424866673,1.6519182095637337,1.598720636691712,1.6239194869995117,206663616,0.0,0.0
2009-05-27 00:00:00+08:00,1.6519177618770295,1.8087098715038186,1.6519177618770295,1.7975103855133057,262023902,0.0,0.0
2009-06-29 00:00:00+08:00,1.6149866163326019,1.6434695609795387,1.6149866163326019,1.6292283535003662,136232774,0.0,0.0
2009-07-30 00:00:00+08:00,1.9510856991937093,1.9624792988476008,1.8827267497128652,1.9197546243667603,222292296,0.0,0.0
2009-08-28 00:00:00+08:00,1.9938105723700712,1.9938105723700712,1.896968143792054,1.899816632270813,332923535,0.0,0.0
2009-09-29 00:00:00+08:00,1.9307364257282298,1.9509083772180744,1.9163278889497692,1.9249730110168457,118542970,0.0,0.0
2009-10-29 00:00:00+08:00,1.9019195389220258,1.9220913118649796,1.8903925308170704,1.910564661026001,194695077,0.0,0.0
2009-11-27 00:00:00+08:00,1.8731027511328826,1.8846294026319015,1.8010602414407726,1.8298771381378174,334942164,0.0,0.0
2009-12-30 00:00:00+08:00,1.9710794715598603,1.9797245906509817,1.942262586555715,1.9566707611083984,153164843,0.0,0.0
2010-01-28 00:00:00+08:00,1.7866513106337287,1.7981784966477656,1.7693610675116047,1.792414903640747,114376834,0.0,0.0
2010-02-25 00:00:00+08:00,1.685792088508606,1.714608978581547,1.671383375522699,1.685792088508606,104137053,0.0,0.0
2010-03-30 00:00:00+08:00,1.8327586670378233,1.8529306197688538,1.8212320155388044,1.8298771381378174,172149513,0.0,0.0
2010-04-29 00:00:00+08:00,1.8154680892457555,1.824113210260981,1.7751245484406348,1.7780060768127441,132984646,0.0,0.0
2010-05-28 00:00:00+08:00,1.7981784950381636,1.8010600235896277,1.7751246589296572,1.7952964305877686,161328939,0.0,0.0
2010-06-29 00:00:00+08:00,1.9279289719557913,1.933815800819116,1.857287390512141,1.8808343410491943,107807216,0.0,0.0
2010-07-29 00:00:00+08:00,1.8543427744388068,1.8543427744388068,1.8249088258616333,1.8396260738372803,60906996,0.0,0.0
2010-08-30 00:00:00+08:00,1.8307959809223238,1.8366829900581485,1.8160787317698441,1.824908971786499,67103692,0.0,0.0
2010-09-29 00:00:00+08:00,2.0196096561289654,2.0554604827952367,2.0166218711768162,2.0524730682373047,163770422,0.0,0.0
2010-10-28 00:00:00+08:00,2.2287408307320753,2.2526418152321064,2.2078278165391447,2.2227654457092285,90342726,0.0,0.0
2010-11-29 00:00:00+08:00,2.166002198463747,2.2078284235461765,2.1450888081267787,2.201853036880493,79673622,0.0,0.0
2010-12-30 00:00:00+08:00,2.204840305771314,2.2197781207424745,2.1839269203385867,2.1899023056030273,60648372,0.0,0.0
2011-01-28 00:00:00+08:00,2.4707356813435735,2.5035990976307687,2.440859865191317,2.494636297225952,138026705,0.0,0.0
2011-02-25 00:00:00+08:00,2.2974557531655377,2.3781205977924307,2.2795301498274916,2.3243441581726074,174137563,0.0,0.0
2011-03-30 00:00:00+08:00,2.3303188980305887,2.348244126001696,2.3094055147406074,2.333306312561035,164847738,0.0,0.0
2011-04-28 00:00:00+08:00,2.38409490909998,2.3960451207397657,2.3213556961006105,2.342268705368042,105309696,0.0,0.0
2011-05-30 00:00:00+08:00,2.2825176015711626,2.2855050162507946,2.2645920023106734,2.273554801940918,46066408,0.0,0.0
2011-06-29 00:00:00+08:00,2.375717227778358,2.3909657931897974,2.351319712167481,2.366568088531494,88147558,0.0,0.0
2011-07-28 00:00:00+08:00,2.3452209896767524,2.372668417865358,2.317773561488147,2.3696188926696777,61939192,0.0,0.0
2011-08-30 00:00:00+08:00,2.3055738520499087,2.3269216530610675,2.2872755748568476,2.3025243282318115,144270053,0.0,0.0
2011-09-28 00:00:00+08:00,2.3146033013939893,2.3703770970798965,2.302209316649298,2.357983112335205,128286122,0.0,0.0
2011-10-28 00:00:00+08:00,2.3393917044201493,2.3982638486456436,2.2805195601946546,2.3238987922668457,162005717,0.0,0.0
2011-11-29 00:00:00+08:00,2.488121281000885,2.5222050736486916,2.4478404002217693,2.48502254486084,85372150,0.0,0.0
2011-12-29 00:00:00+08:00,2.5253035358690057,2.5531904336771527,2.5098111990132774,2.531500816345215,66325704,0.0,0.0
2012-01-30 00:00:00+08:00,2.9126205984351303,2.9219162316439102,2.853748446853937,2.85994553565979,165439649,0.0,0.0
2012-02-28 00:00:00+08:00,2.6740337421380755,2.723610265969227,2.6740337421380755,2.7205119132995605,88048083,0.0,0.0
2012-03-29 00:00:00+08:00,2.661638795770912,2.661638795770912,2.6120622862334186,2.6213579177856445,117427991,0.0,0.0
2012-04-27 00:00:00+08:00,2.550092629764035,2.5624866171576897,2.519107373168238,2.540796995162964,95945809,0.0,0.0
2012-05-30 00:00:00+08:00,2.2759775193964322,2.2791831341308213,2.22148246633492,2.2599494457244873,89134279,0.0,0.0
2012-06-28 00:00:00+08:00,2.1958373075535933,2.2022487356107217,2.147753484884826,2.1573703289031982,58411576,0.0,0.0
2012-07-30 00:00:00+08:00,2.237510436393087,2.237510436393087,2.2118659125736726,2.227893590927124,109139745,0.0,0.0
2012-08-30 00:00:00+08:00,2.3689399616026505,2.384967636590496,2.3432948470336514,2.3753511905670166,82078041,0.0,0.0
2012-09-27 00:00:00+08:00,2.300284630712706,2.3720666442151797,2.300284630712706,2.35575270652771,72339053,0.0,0.0
2012-10-30 00:00:00+08:00,2.672246398445521,2.7211882186189302,2.639617709297318,2.6494061946868896,90573031,0.0,0.0
2012-11-29 00:00:00+08:00,2.639617709297318,2.6689831654660323,2.629829628424045,2.6494061946868896,71716374,0.0,0.0
2012-12-28 00:00:00+08:00,2.8386499101528657,2.861489509320519,2.8288614238275134,2.854964256286621,68206361,0.0,0.0
2013-01-30 00:00:00+08:00,3.0996752282182087,3.1225148260970474,3.0703097708992138,3.0735723972320557,108994254,0.0,0.0
2013-02-27 00:00:00+08:00,2.854964361406718,2.8614896146808766,2.8125475857684017,2.8484385013580322,164422083,0.0,0.0
2013-03-27 00:00:00+08:00,2.9528490686113855,2.9952658506724674,2.9430605804434435,2.969163417816162,213744585,0.0,0.0
2013-04-29 00:00:00+08:00,2.74076509475708,2.7570794387678332,2.7146628724691872,2.74076509475708,101669148,0.0,0.0
2013-05-30 00:00:00+08:00,2.6820346533035515,2.6918231400662775,2.613515852739001,2.6559324264526367,118612205,0.0,0.0
2013-06-27 00:00:00+08:00,2.328103162738377,2.3631781302347803,2.3193344208642763,2.3412563800811768,139052310,0.0,0.0
2013-07-30 00:00:00+08:00,2.5166316446977914,2.569244313935364,2.512247377548271,2.5210161209106445,58796466,0.0,0.0
2013-08-29 00:00:00+08:00,2.5341691772692214,2.538553444136367,2.47278776862263,2.4947097301483154,90374865,0.0,0.0
2013-09-27 00:00:00+08:00,2.7886807974411063,2.802088010915532,2.7484595832186867,2.7663357257843018,101056940,0.0,0.0
2013-10-30 00:00:00+08:00,2.7752742780135886,2.788681280710978,2.743990916552238,2.784212350845337,118710333,0.0,0.0
2013-11-28 00:00:00+08:00,3.0255398441805523,3.061292127398572,2.9585042065965568,2.9763803482055664,138668904,0.0,0.0
2013-12-30 00:00:00+08:00,2.8557164644472723,2.8646545358109403,2.788680822669548,2.8065571784973145,50139222,0.0,0.0
2014-01-29 00:00:00+08:00,2.7886815179503133,2.8020887348887498,2.752929223581794,2.7573983669281006,99560501,0.0,0.0
2014-02-27 00:00:00+08:00,3.0657618033013616,3.137266382191041,3.056823730940152,3.123859167098999,370177917,0.0,0.0
2014-03-28 00:00:00+08:00,3.065762979816211,3.1283295103551643,3.065762979816211,3.0881080627441406,91205849,0.0,0.0
2014-04-29 00:00:00+08:00,3.110452651270118,3.114921581598988,3.0076646965002536,3.092576503753662,136344380,0.0,0.0
2014-05-29 00:00:00+08:00,3.2410089773211013,3.268552936919306,3.227237106971965,3.2455997467041016,79080954,0.0,0.0
2014-06-27 00:00:00+08:00,3.4062726110658765,3.4338165678925656,3.3695473352969576,3.410863161087036,70681828,0.0,0.0
2014-07-30 00:00:00+08:00,3.5072670445761416,3.5577644071306143,3.4934951759066797,3.5394017696380615,114261336,0.0,0.0
2014-08-28 00:00:00+08:00,3.6266241731848914,3.6633494458004523,3.5669454957346596,3.57612681388855,105171520,0.0,0.0
2014-09-29 00:00:00+08:00,3.181145271341614,3.2137485974852638,3.1718300670279986,3.1951181888580322,132527100,0.0,0.0
2014-10-30 00:00:00+08:00,3.1671719612718245,3.1671719612718245,3.0926501191331823,3.125253438949585,118550809,0.0,0.0
2014-11-27 00:00:00+08:00,3.046074593382311,3.060047510419983,2.985525656372367,2.9948408603668213,64447821,0.0,0.0
2014-12-30 00:00:00+08:00,2.9808673720432886,2.9808673720432886,2.859769530254404,2.8923728466033936,121079735,0.0,0.0
2015-01-29 00:00:00+08:00,2.8877155118837456,2.892373224295496,2.8411394982259983,2.8737428188323975,119483104,0.0,0.0
2015-02-26 00:00:00+08:00,3.008814268377629,3.06470550146459,2.971553446319655,3.0414175987243652,163375497,0.0,0.0
2015-03-30 00:00:00+08:00,2.841139604202481,2.8830581291040196,2.808536504471916,2.850454807281494,140343497,0.0,0.0
2015-04-29 00:00:00+08:00,3.367449412892923,3.4000527374215053,3.330188597484246,3.390737533569336,158666489,0.0,0.0
2015-05-28 00:00:00+08:00,3.311558256783824,3.3162157477581564,3.143884361960192,3.2230637073516846,200599018,0.0,0.0
2015-06-29 00:00:00+08:00,3.178671007518489,3.18342960608617,3.064467364723768,3.1072938442230225,146245776,0.0,0.0
2015-07-30 00:00:00+08:00,2.850334715379623,2.850334715379623,2.7932329035732453,2.8027498722076416,70674624,0.0,0.0
2015-08-28 00:00:00+08:00,2.4696559924291224,2.5362747795954945,2.4506220532387304,2.464897394180298,150401914,0.0,0.0
2015-09-29 00:00:00+08:00,2.270310391023579,2.270310391023579,2.1682193287256157,2.1779422760009766,185715784,0.0,0.0
2015-10-29 00:00:00+08:00,2.7661802596249396,2.7904875039447736,2.722426895310657,2.732149839401245,108433865,0.0,0.0
2015-11-27 00:00:00+08:00,2.4112917703445156,2.4258760664472616,2.3043391837960794,2.3140623569488525,180973195,0.0,0.0
2015-12-30 00:00:00+08:00,2.328647117506198,2.3383700607850297,2.2557249270083304,2.289755344390869,72037598,0.0,0.0
2016-01-28 00:00:00+08:00,2.0175128014719688,2.06126593250397,1.9786210264154056,2.032097101211548,99286523,0.0,0.0
2016-02-26 00:00:00+08:00,2.0904350511118466,2.1828029034169685,2.0904350511118466,2.1536340713500977,104389551,0.0,0.0
2016-03-30 00:00:00+08:00,2.348093530596097,2.440461628364083,2.3432321737732056,2.425877094268799,170343016,0.0,0.0
2016-04-28 00:00:00+08:00,2.6981194107527853,2.7418725393580576,2.68353488000886,2.722426652908325,122704051,0.0,0.0
2016-05-30 00:00:00+08:00,2.5279679579367174,2.61061310437541,2.5279679579367174,2.6008901596069336,90646171,0.0,0.0
2016-06-29 00:00:00+08:00,2.6511220393722983,2.7003993526561625,2.6412665767155254,2.6905438899993896,84952368,0.0,0.0
2016-07-28 00:00:00+08:00,2.8088101704057173,2.8088101704057173,2.7595328443407237,2.794027090072632,95394291,0.0,0.0
2016-08-30 00:00:00+08:00,2.779243513755176,2.8038822919601443,2.7595325851803225,2.7890989780426025,60405301,0.0,0.0
2016-09-29 00:00:00+08:00,2.840116537176557,2.8701706513608385,2.7900263468694217,2.845125436782837,197556317,0.0,0.0
2016-10-28 00:00:00+08:00,2.845125364313823,2.875179477732587,2.820080389222617,2.8351073265075684,64374598,0.0,0.0
2016-11-29 00:00:00+08:00,2.729917728063494,2.759972079427767,2.7198996905583543,2.7249088287353516,85981854,0.0,0.0
2016-12-29 00:00:00+08:00,2.734926737428158,2.7599719494358292,2.7148906633615577,2.7399356365203857,80185291,0.0,0.0
2017-01-26 00:00:00+08:00,3.1356492756456804,3.1757214311806345,3.1055949201455775,3.145667314529419,82432118,0.0,0.0
2017-02-27 00:00:00+08:00,3.0555039356696643,3.0555039356696643,3.0054137542027175,3.0354678630828857,74202445,0.0,0.0
2017-03-30 00:00:00+08:00,3.1907481785100273,3.195757317075593,3.170712101945512,3.185739278793335,94509962,0.0,0.0
2017-04-27 00:00:00+08:00,3.1907476270828936,3.1957567647827765,3.1456665820281065,3.175720691680908,67826257,0.0,0.0
2017-05-29 00:00:00+08:00,3.185738600815227,3.2057746731157333,3.1757205646649735,3.1907474994659424,37401054,0.0,0.0
2017-06-29 00:00:00+08:00,3.0705316430100082,3.0905677190778658,3.06552250456861,3.075540542602539,81785840,0.0,0.0
2017-07-28 00:00:00+08:00,3.0697476863861084,3.080100957373324,3.043864632338795,3.0697476863861084,54723671,0.0,0.0
2017-08-30 00:00:00+08:00,3.0335112368898445,3.105984130826868,3.028334478187908,3.0904541015625,153553162,0.0,0.0
2017-09-28 00:00:00+08:00,3.087809248085703,3.087809248085703,3.040304660797119,3.040304660797119,99199926,0.0,0.0
2017-10-30 00:00:00+08:00,2.9980778220854836,3.056139260585991,2.9980778220854836,3.019191026687622,107789834,0.0,0.0
2017-11-29 00:00:00+08:00,2.961129504430652,2.976964280243819,2.934737875823076,2.9558510780334473,69525981,0.0,0.0
2017-12-28 00:00:00+08:00,3.0561391816960484,3.082530812612085,3.013912773581786,3.0244693756103516,71008192,0.0,0.0
2018-01-30 00:00:00+08:00,3.6525876796346406,3.694814086062217,3.5839696433452115,3.6156394481658936,146852533,0.0,0.0
2018-02-27 00:00:00+08:00,3.4678466554878997,3.510073057407943,3.4150634013986365,3.430898427963257,118174226,0.0,0.0
2018-03-28 00:00:00+08:00,3.589248065605345,3.6209178703873106,3.552299834181768,3.562856435775757,198241023,0.0,0.0
2018-04-27 00:00:00+08:00,4.037904452735333,4.064295833763589,3.9903996145195046,4.059017658233643,184779086,0.0,0.0
2018-05-30 00:00:00+08:00,3.9974777613416035,4.093192061840118,3.9974777613416035,4.070671081542969,158051339,0.0,0.0
2018-06-28 00:00:00+08:00,3.941175441848035,4.036889745534033,3.8623520081830303,3.929914951324463,144165384,0.0,0.0
2018-07-30 00:00:00+08:00,4.222686882699079,4.2564683455441275,4.188905419854031,4.2283172607421875,76824881,0.0,0.0
2018-08-30 00:00:00+08:00,4.498569943293331,4.521090923428444,4.419746512820436,4.425376892089844,80608369,0.0,0.0
2018-09-27 00:00:00+08:00,4.455234636885854,4.5128702174427735,4.403362476970563,4.432180404663086,96595220,0.0,0.0
2018-10-30 00:00:00+08:00,3.7463167974857994,3.8212431993942744,3.6829175131918466,3.7693710327148438,156212891,0.0,0.0
2018-11-29 00:00:00+08:00,3.832770036685183,3.832770036685183,3.752080219285072,3.7981886863708496,87600548,0.0,0.0
